id,product_tmpl_id/id,product_qty,code,active,type,company_id/id,previous_bom_id/id,product_uom_id/id,sequence
"__setup__.mrp_bom_2705","__setup__.product_template_1364","1.0","","true","normal","base.main_company","__setup__.mrp_bom_2699","product.product_uom_categ_unit",""
"__setup__.mrp_bom_2707","__setup__.product_template_1556","2.0","","true","normal","base.main_company","__setup__.mrp_bom_2699","product.product_uom_categ_unit",""
"__setup__.mrp_bom_2708","__setup__.product_template_584","2.0","","true","normal","base.main_company","__setup__.mrp_bom_2699","product.product_uom_categ_unit",""
"__setup__.mrp_bom_2713","__setup__.product_template_1521","1.0","","true","normal","base.main_company","","product.product_uom_categ_unit","5"
"__setup__.mrp_bom_2718","__setup__.product_template_1556","10.0","","true","normal","base.main_company","__setup__.mrp_bom_2713","product.product_uom_categ_unit","0"
"__setup__.mrp_bom_2720","__setup__.product_template_1371","2.0","","true","normal","base.main_company","__setup__.mrp_bom_2713","product.product_uom_categ_unit","0"
"__setup__.mrp_bom_2723","__setup__.product_template_1492","1.0","","true","normal","base.main_company","__setup__.mrp_bom_2713","product.product_uom_categ_unit","0"
"__setup__.mrp_bom_2724","__setup__.product_template_315","1.0","","true","normal","base.main_company","__setup__.mrp_bom_2713","product.product_uom_categ_unit","0"
"__setup__.mrp_bom_2728","__setup__.product_template_1520","1.0","","true","normal","base.main_company","__setup__.mrp_bom_2713","product.product_uom_categ_unit","0"
"__setup__.mrp_bom_2731","__setup__.product_template_905","1.0","","true","normal","base.main_company","__setup__.mrp_bom_2713","product.product_uom_categ_unit","0"
"__setup__.mrp_bom_2734","__setup__.product_template_1487","1.0","","true","normal","base.main_company","__setup__.mrp_bom_2713","product.product_uom_categ_unit",""
"__setup__.mrp_bom_2735","__setup__.product_template_617","1.0","","true","normal","base.main_company","__setup__.mrp_bom_2500","product.product_uom_categ_unit",""
"__setup__.mrp_bom_2738","__setup__.product_template_1522","1.0","","true","normal","base.main_company","","product.product_uom_categ_unit","0"
"__setup__.mrp_bom_2739","__setup__.product_template_842","1.0","","true","normal","base.main_company","__setup__.mrp_bom_2738","product.product_uom_categ_unit",""
"__setup__.mrp_bom_2740","__setup__.product_template_1436","1.0","","true","normal","base.main_company","__setup__.mrp_bom_2738","product.product_uom_categ_unit",""
"__setup__.mrp_bom_2742","__setup__.product_template_843","1.0","","true","normal","base.main_company","__setup__.mrp_bom_2738","product.product_uom_categ_unit",""
"__setup__.mrp_bom_2743","__setup__.product_template_918","1.0","","true","normal","base.main_company","__setup__.mrp_bom_2738","product.product_uom_categ_unit",""
"__setup__.mrp_bom_2744","__setup__.product_template_1253","1.0","","true","normal","base.main_company","__setup__.mrp_bom_2738","product.product_uom_categ_unit",""
"__setup__.mrp_bom_2746","__setup__.product_template_1327","1.0","","true","normal","base.main_company","__setup__.mrp_bom_2738","product.product_uom_categ_unit",""
"__setup__.mrp_bom_2747","__setup__.product_template_1405","1.0","","true","normal","base.main_company","__setup__.mrp_bom_2738","product.product_uom_categ_unit",""
"__setup__.mrp_bom_2749","__setup__.product_template_1337","5.0","","true","normal","base.main_company","__setup__.mrp_bom_2738","product.product_uom_categ_unit",""
"__setup__.mrp_bom_2750","__setup__.product_template_1523","1.0","","true","normal","base.main_company","__setup__.mrp_bom_2713","product.product_uom_categ_unit",""
"__setup__.mrp_bom_2751","__setup__.product_template_1524","1.0","","true","normal","base.main_company","__setup__.mrp_bom_2713","product.product_uom_categ_unit",""
"__setup__.mrp_bom_2752","__setup__.product_template_1525","1.0","","true","normal","base.main_company","__setup__.mrp_bom_2713","product.product_uom_categ_unit",""
"__setup__.mrp_bom_2753","__setup__.product_template_1526","1.0","","true","normal","base.main_company","__setup__.mrp_bom_2713","product.product_uom_categ_unit",""
"__setup__.mrp_bom_2754","__setup__.product_template_1527","1.0","","true","normal","base.main_company","__setup__.mrp_bom_2713","product.product_uom_categ_unit",""
"__setup__.mrp_bom_2756","__setup__.product_template_1375","1.0","","true","normal","base.main_company","","product.product_uom_categ_unit","25"
"__setup__.mrp_bom_2757","__setup__.product_template_276","1.0","","true","normal","base.main_company","__setup__.mrp_bom_2756","product.product_uom_categ_unit",""
"__setup__.mrp_bom_2758","__setup__.product_template_304","1.0","","true","normal","base.main_company","__setup__.mrp_bom_673","product.product_uom_categ_unit",""
"__setup__.mrp_bom_2759","__setup__.product_template_1293","1.0","","true","normal","base.main_company","","product.product_uom_categ_unit","23"
"__setup__.mrp_bom_2760","__setup__.product_template_611","4.0","","true","normal","base.main_company","__setup__.mrp_bom_2759","product.product_uom_categ_unit",""
"__setup__.mrp_bom_2762","__setup__.product_template_1046","4.0","","true","normal","base.main_company","__setup__.mrp_bom_2759","product.product_uom_categ_unit",""
"__setup__.mrp_bom_2763","__setup__.product_template_991","12.0","","true","normal","base.main_company","__setup__.mrp_bom_2759","product.product_uom_categ_unit",""
"__setup__.mrp_bom_2764","__setup__.product_template_1081","1.0","","true","normal","base.main_company","__setup__.mrp_bom_2759","product.product_uom_categ_unit",""
"__setup__.mrp_bom_2765","__setup__.product_template_1082","1.0","","true","normal","base.main_company","__setup__.mrp_bom_2759","product.product_uom_categ_unit",""
"__setup__.mrp_bom_2766","__setup__.product_template_1249","1.0","","true","normal","base.main_company","__setup__.mrp_bom_2759","product.product_uom_categ_unit",""
"__setup__.mrp_bom_2767","__setup__.product_template_1064","1.0","","true","normal","base.main_company","__setup__.mrp_bom_2759","product.product_uom_categ_unit",""
"__setup__.mrp_bom_2768","__setup__.product_template_1012","1.0","","true","normal","base.main_company","__setup__.mrp_bom_2759","product.product_uom_categ_unit",""
"__setup__.mrp_bom_2769","__setup__.product_template_1108","1.0","","true","normal","base.main_company","__setup__.mrp_bom_2759","product.product_uom_categ_unit",""
"__setup__.mrp_bom_2770","__setup__.product_template_1053","2.0","","true","normal","base.main_company","__setup__.mrp_bom_2759","product.product_uom_categ_unit",""
"__setup__.mrp_bom_2771","__setup__.product_template_1080","4.0","","true","normal","base.main_company","__setup__.mrp_bom_2759","product.product_uom_categ_unit",""
"__setup__.mrp_bom_2772","__setup__.product_template_1306","1.0","","true","normal","base.main_company","__setup__.mrp_bom_2759","product.product_uom_categ_unit",""
"__setup__.mrp_bom_2773","__setup__.product_template_1020","2.0","","true","normal","base.main_company","__setup__.mrp_bom_2759","product.product_uom_categ_unit",""
"__setup__.mrp_bom_2774","__setup__.product_template_1111","5.0","","true","normal","base.main_company","__setup__.mrp_bom_2759","product.product_uom_categ_unit",""
"__setup__.mrp_bom_2775","__setup__.product_template_1013","1.0","","true","normal","base.main_company","__setup__.mrp_bom_2759","product.product_uom_categ_unit",""
"__setup__.mrp_bom_2776","__setup__.product_template_1250","6.0","","true","normal","base.main_company","__setup__.mrp_bom_2759","product.product_uom_categ_unit",""
"__setup__.mrp_bom_2777","__setup__.product_template_1049","4.0","","true","normal","base.main_company","__setup__.mrp_bom_2759","product.product_uom_categ_unit",""
"__setup__.mrp_bom_2781","__setup__.product_template_1334","1.0","","true","normal","base.main_company","__setup__.mrp_bom_317","product.product_uom_categ_unit",""
"__setup__.mrp_bom_2782","__setup__.product_template_1441","1.0","","true","normal","base.main_company","__setup__.mrp_bom_377","product.product_uom_categ_unit",""
"__setup__.mrp_bom_2783","__setup__.product_template_1334","1.0","","true","normal","base.main_company","__setup__.mrp_bom_1734","product.product_uom_categ_unit",""
"__setup__.mrp_bom_2784","__setup__.product_template_1441","1.0","","true","normal","base.main_company","__setup__.mrp_bom_2738","product.product_uom_categ_unit",""
"__setup__.mrp_bom_2785","__setup__.product_template_1435","1.0","","true","normal","base.main_company","__setup__.mrp_bom_2738","product.product_uom_categ_unit",""
"__setup__.mrp_bom_2786","__setup__.product_template_1334","1.0","","true","normal","base.main_company","__setup__.mrp_bom_2738","product.product_uom_categ_unit",""
"__setup__.mrp_bom_2787","__setup__.product_template_1437","1.0","","true","normal","base.main_company","__setup__.mrp_bom_2738","product.product_uom_categ_unit",""
"__setup__.mrp_bom_2791","__setup__.product_template_1334","1.0","","true","normal","base.main_company","__setup__.mrp_bom_1347","product.product_uom_categ_unit",""
"__setup__.mrp_bom_2792","__setup__.product_template_1437","1.0","","true","normal","base.main_company","__setup__.mrp_bom_1347","product.product_uom_categ_unit",""
"__setup__.mrp_bom_2793","__setup__.product_template_1441","1.0","","true","normal","base.main_company","__setup__.mrp_bom_1347","product.product_uom_categ_unit",""
"__setup__.mrp_bom_2794","__setup__.product_template_1435","1.0","","true","normal","base.main_company","__setup__.mrp_bom_1347","product.product_uom_categ_unit",""
"__setup__.mrp_bom_2795","__setup__.product_template_1327","1.0","","true","normal","base.main_company","__setup__.mrp_bom_1347","product.product_uom_categ_unit",""
"__setup__.mrp_bom_2796","__setup__.product_template_1436","1.0","","true","normal","base.main_company","__setup__.mrp_bom_1347","product.product_uom_categ_unit",""
"__setup__.mrp_bom_2797","__setup__.product_template_1327","1.0","","true","normal","base.main_company","__setup__.mrp_bom_237","product.product_uom_categ_unit",""
"__setup__.mrp_bom_2798","__setup__.product_template_1436","1.0","","true","normal","base.main_company","__setup__.mrp_bom_237","product.product_uom_categ_unit",""
"__setup__.mrp_bom_2799","__setup__.product_template_1441","1.0","","true","normal","base.main_company","__setup__.mrp_bom_237","product.product_uom_categ_unit",""
"__setup__.mrp_bom_2800","__setup__.product_template_1435","1.0","","true","normal","base.main_company","__setup__.mrp_bom_237","product.product_uom_categ_unit",""
"__setup__.mrp_bom_2801","__setup__.product_template_1334","1.0","","true","normal","base.main_company","__setup__.mrp_bom_237","product.product_uom_categ_unit",""
"__setup__.mrp_bom_2802","__setup__.product_template_1437","1.0","","true","normal","base.main_company","__setup__.mrp_bom_237","product.product_uom_categ_unit",""
"__setup__.mrp_bom_2803","__setup__.product_template_1327","1.0","","true","normal","base.main_company","__setup__.mrp_bom_277","product.product_uom_categ_unit",""
"__setup__.mrp_bom_2804","__setup__.product_template_1436","1.0","","true","normal","base.main_company","__setup__.mrp_bom_277","product.product_uom_categ_unit",""
"__setup__.mrp_bom_2805","__setup__.product_template_1441","1.0","","true","normal","base.main_company","__setup__.mrp_bom_277","product.product_uom_categ_unit",""
"__setup__.mrp_bom_2806","__setup__.product_template_1435","1.0","","true","normal","base.main_company","__setup__.mrp_bom_277","product.product_uom_categ_unit",""
"__setup__.mrp_bom_2807","__setup__.product_template_1334","1.0","","true","normal","base.main_company","__setup__.mrp_bom_277","product.product_uom_categ_unit",""
"__setup__.mrp_bom_2808","__setup__.product_template_1437","1.0","","true","normal","base.main_company","__setup__.mrp_bom_277","product.product_uom_categ_unit",""
"__setup__.mrp_bom_2809","__setup__.product_template_1327","1.0","","true","normal","base.main_company","__setup__.mrp_bom_243","product.product_uom_categ_unit",""
"__setup__.mrp_bom_2810","__setup__.product_template_1436","1.0","","true","normal","base.main_company","__setup__.mrp_bom_243","product.product_uom_categ_unit",""
"__setup__.mrp_bom_2811","__setup__.product_template_1441","1.0","","true","normal","base.main_company","__setup__.mrp_bom_243","product.product_uom_categ_unit",""
"__setup__.mrp_bom_2812","__setup__.product_template_1435","1.0","","true","normal","base.main_company","__setup__.mrp_bom_243","product.product_uom_categ_unit",""
"__setup__.mrp_bom_2813","__setup__.product_template_1334","1.0","","true","normal","base.main_company","__setup__.mrp_bom_243","product.product_uom_categ_unit",""
"__setup__.mrp_bom_2814","__setup__.product_template_1437","1.0","","true","normal","base.main_company","__setup__.mrp_bom_243","product.product_uom_categ_unit",""
"__setup__.mrp_bom_2815","__setup__.product_template_1435","1.0","","true","normal","base.main_company","__setup__.mrp_bom_377","product.product_uom_categ_unit",""
"__setup__.mrp_bom_2816","__setup__.product_template_1437","1.0","","true","normal","base.main_company","__setup__.mrp_bom_1734","product.product_uom_categ_unit",""
"__setup__.mrp_bom_2817","__setup__.product_template_1437","1.0","","true","normal","base.main_company","__setup__.mrp_bom_317","product.product_uom_categ_unit",""
"__setup__.mrp_bom_2819","__setup__.product_template_1358","1.0","","true","normal","base.main_company","__setup__.mrp_bom_2648","product.product_uom_categ_unit",""
"__setup__.mrp_bom_2820","__setup__.product_template_1529","1.0","","true","normal","base.main_company","","product.product_uom_categ_unit","14"
"__setup__.mrp_bom_2821","__setup__.product_template_826","1.0","","true","normal","base.main_company","__setup__.mrp_bom_2820","product.product_uom_categ_unit","0"
"__setup__.mrp_bom_2822","__setup__.product_template_834","1.0","","true","normal","base.main_company","__setup__.mrp_bom_2820","product.product_uom_categ_unit","0"
"__setup__.mrp_bom_2823","__setup__.product_template_617","1.0","","true","normal","base.main_company","__setup__.mrp_bom_2820","product.product_uom_categ_unit","0"
"__setup__.mrp_bom_2824","__setup__.product_template_534","1.0","","true","normal","base.main_company","__setup__.mrp_bom_2820","product.product_uom_categ_unit","0"
"__setup__.mrp_bom_2825","__setup__.product_template_769","1.0","","true","normal","base.main_company","__setup__.mrp_bom_2820","product.product_uom_categ_unit","0"
"__setup__.mrp_bom_2826","__setup__.product_template_286","1.0","","true","normal","base.main_company","__setup__.mrp_bom_2820","product.product_uom_categ_unit","0"
"__setup__.mrp_bom_2827","__setup__.product_template_552","1.0","","true","normal","base.main_company","__setup__.mrp_bom_2820","product.product_uom_categ_unit","0"
"__setup__.mrp_bom_2828","__setup__.product_template_557","1.0","","true","normal","base.main_company","__setup__.mrp_bom_2820","product.product_uom_categ_unit","0"
"__setup__.mrp_bom_2837","__setup__.product_template_1529","1.0","","true","normal","base.main_company","__setup__.mrp_bom_1347","product.product_uom_categ_unit",""
"__setup__.mrp_bom_2838","__setup__.product_template_1529","1.0","","true","normal","base.main_company","__setup__.mrp_bom_2197","product.product_uom_categ_unit",""
"__setup__.mrp_bom_2839","__setup__.product_template_1334","1.0","","true","normal","base.main_company","__setup__.mrp_bom_2197","product.product_uom_categ_unit",""
"__setup__.mrp_bom_2840","__setup__.product_template_1437","1.0","","true","normal","base.main_company","__setup__.mrp_bom_2197","product.product_uom_categ_unit",""
"__setup__.mrp_bom_2841","__setup__.product_template_1529","1.0","","true","normal","base.main_company","__setup__.mrp_bom_2281","product.product_uom_categ_unit",""
"__setup__.mrp_bom_2842","__setup__.product_template_1334","1.0","","true","normal","base.main_company","__setup__.mrp_bom_2281","product.product_uom_categ_unit",""
"__setup__.mrp_bom_2843","__setup__.product_template_1437","1.0","","true","normal","base.main_company","__setup__.mrp_bom_2281","product.product_uom_categ_unit",""
"__setup__.mrp_bom_2847","__setup__.product_template_951","1.0","","true","normal","base.main_company","__setup__.mrp_bom_2738","product.product_uom_categ_unit",""
"__setup__.mrp_bom_2848","__setup__.product_template_951","1.0","","true","normal","base.main_company","__setup__.mrp_bom_1308","product.product_uom_categ_unit",""
"__setup__.mrp_bom_2849","__setup__.product_template_1528","2.0","","true","normal","base.main_company","__setup__.mrp_bom_2713","product.product_uom_categ_unit",""
"__setup__.mrp_bom_2850","__setup__.product_template_1528","1.0","","true","normal","base.main_company","__setup__.mrp_bom_2699","product.product_uom_categ_unit",""
"__setup__.mrp_bom_2862","__setup__.product_template_1454","1.0","","true","normal","base.main_company","__setup__.mrp_bom_217","product.product_uom_jx",""
"__setup__.mrp_bom_2863","__setup__.product_template_1530","2.0","","true","normal","base.main_company","__setup__.mrp_bom_217","product.product_uom_categ_unit",""
"__setup__.mrp_bom_2864","__setup__.product_template_1531","2.0","","true","normal","base.main_company","__setup__.mrp_bom_217","product.product_uom_categ_unit",""
"__setup__.mrp_bom_2865","__setup__.product_template_1331","1.0","","true","normal","base.main_company","__setup__.mrp_bom_217","product.product_uom_categ_unit",""
"__setup__.mrp_bom_2866","__setup__.product_template_1332","1.0","","true","normal","base.main_company","__setup__.mrp_bom_217","product.product_uom_categ_unit",""
"__setup__.mrp_bom_2867","__setup__.product_template_328","1.0","","true","normal","base.main_company","__setup__.mrp_bom_2197","product.product_uom_categ_unit",""
"__setup__.mrp_bom_2868","__setup__.product_template_328","1.0","","true","normal","base.main_company","__setup__.mrp_bom_2239","product.product_uom_categ_unit",""
"__setup__.mrp_bom_2869","__setup__.product_template_328","1.0","","true","normal","base.main_company","__setup__.mrp_bom_2281","product.product_uom_categ_unit",""
"__setup__.mrp_bom_2871","__setup__.product_template_1225","1.0","","true","normal","base.main_company","__setup__.mrp_bom_1909","product.product_uom_categ_unit",""
"__setup__.mrp_bom_2873","__setup__.product_template_1442","1.0","","true","normal","base.main_company","__setup__.mrp_bom_1555","product.product_uom_categ_unit",""
"__setup__.mrp_bom_2878","__setup__.product_template_1342","1.0","","true","normal","base.main_company","__setup__.mrp_bom_2481","product.product_uom_categ_unit",""
"__setup__.mrp_bom_2883","__setup__.product_template_1548","4.0","","true","normal","base.main_company","__setup__.mrp_bom_2652","product.product_uom_categ_unit",""
"__setup__.mrp_bom_2885","__setup__.product_template_1579","1.0","","true","normal","base.main_company","__setup__.mrp_bom_2713","product.product_uom_categ_unit",""
"__setup__.mrp_bom_2886","__setup__.product_template_946","1.0","","true","normal","base.main_company","__setup__.mrp_bom_2035","product.product_uom_categ_unit",""
"__setup__.mrp_bom_2887","__setup__.product_template_1562","1.0","","true","normal","base.main_company","__setup__.mrp_bom_217","product.product_uom_categ_unit",""
"__setup__.mrp_bom_2888","__setup__.product_template_1563","1.0","","true","normal","base.main_company","__setup__.mrp_bom_217","product.product_uom_categ_unit",""
"__setup__.mrp_bom_2889","__setup__.product_template_1510","1.0","","true","normal","base.main_company","__setup__.mrp_bom_217","product.product_uom_categ_unit",""
"__setup__.mrp_bom_2890","__setup__.product_template_1511","1.0","","true","normal","base.main_company","__setup__.mrp_bom_217","product.product_uom_categ_unit",""
"__setup__.mrp_bom_2892","__setup__.product_template_1561","1.0","","true","normal","base.main_company","__setup__.mrp_bom_2500","product.product_uom_categ_unit",""
"__setup__.mrp_bom_2893","__setup__.product_template_1559","1.0","","true","normal","base.main_company","__setup__.mrp_bom_2500","product.product_uom_categ_unit",""
"__setup__.mrp_bom_2905","__setup__.product_template_1439","1.0","","true","normal","base.main_company","__setup__.mrp_bom_2470","product.product_uom_categ_unit",""
"__setup__.mrp_bom_2906","__setup__.product_template_1318","1.0","","true","normal","base.main_company","__setup__.mrp_bom_2470","product.product_uom_categ_unit",""
"__setup__.mrp_bom_2907","__setup__.product_template_1369","1.0","","true","normal","base.main_company","__setup__.mrp_bom_2470","product.product_uom_categ_unit",""
"__setup__.mrp_bom_2908","__setup__.product_template_1389","1.0","","true","normal","base.main_company","__setup__.mrp_bom_2470","product.product_uom_categ_unit",""
"__setup__.mrp_bom_2909","__setup__.product_template_1353","2.0","","true","normal","base.main_company","__setup__.mrp_bom_2470","product.product_uom_categ_unit",""
"__setup__.mrp_bom_2910","__setup__.product_template_606","2.0","","true","normal","base.main_company","__setup__.mrp_bom_2470","product.product_uom_categ_unit",""
"__setup__.mrp_bom_2912","__setup__.product_template_1594","1.0","","true","normal","base.main_company","__setup__.mrp_bom_2411","product.product_uom_categ_unit",""
"__setup__.mrp_bom_2913","__setup__.product_template_1594","1.0","","true","normal","base.main_company","__setup__.mrp_bom_2470","product.product_uom_categ_unit",""
"__setup__.mrp_bom_2914","__setup__.product_template_1589","1.0","","true","normal","base.main_company","__setup__.mrp_bom_2470","product.product_uom_categ_unit",""
"__setup__.mrp_bom_2915","__setup__.product_template_1589","1.0","","true","normal","base.main_company","__setup__.mrp_bom_2416","product.product_uom_categ_unit",""
"__setup__.mrp_bom_2919","__setup__.product_template_1598","1.0","","true","normal","base.main_company","","product.product_uom_categ_unit","19"
"__setup__.mrp_bom_2920","__setup__.product_template_1487","1.0","","true","normal","base.main_company","__setup__.mrp_bom_2919","product.product_uom_categ_unit",""
"__setup__.mrp_bom_2921","__setup__.product_template_1627","1.0","","true","normal","base.main_company","","product.product_uom_categ_unit","0"
"__setup__.mrp_bom_2923","__setup__.product_template_1480","1.0","","true","normal","base.main_company","__setup__.mrp_bom_2921","product.product_uom_categ_unit",""
"__setup__.mrp_bom_2924","__setup__.product_template_1482","1.0","","true","normal","base.main_company","__setup__.mrp_bom_2921","product.product_uom_categ_unit",""
"__setup__.mrp_bom_2925","__setup__.product_template_1503","1.0","","true","normal","base.main_company","__setup__.mrp_bom_2921","product.product_uom_categ_unit",""
"__setup__.mrp_bom_2927","__setup__.product_template_1503","1.0","","true","normal","base.main_company","__setup__.mrp_bom_2500","product.product_uom_categ_unit",""
"__setup__.mrp_bom_2930","__setup__.product_template_1596","1.0","","true","normal","base.main_company","","product.product_uom_categ_unit","8"
"__setup__.mrp_bom_2932","__setup__.product_template_1597","1.0","","true","normal","base.main_company","","product.product_uom_categ_unit","0"
"__setup__.mrp_bom_2933","__setup__.product_template_1371","1.0","","true","normal","base.main_company","__setup__.mrp_bom_2932","product.product_uom_categ_unit",""
"__setup__.mrp_bom_2934","__setup__.product_template_1599","1.0","","true","normal","base.main_company","","product.product_uom_categ_unit","0"
"__setup__.mrp_bom_2935","__setup__.product_template_1520","1.0","","true","normal","base.main_company","__setup__.mrp_bom_2934","product.product_uom_categ_unit",""
"__setup__.mrp_bom_2936","__setup__.product_template_1523","1.0","","true","normal","base.main_company","__setup__.mrp_bom_2934","product.product_uom_categ_unit",""
"__setup__.mrp_bom_2937","__setup__.product_template_1524","1.0","","true","normal","base.main_company","__setup__.mrp_bom_2934","product.product_uom_categ_unit",""
"__setup__.mrp_bom_2938","__setup__.product_template_1525","1.0","","true","normal","base.main_company","__setup__.mrp_bom_2934","product.product_uom_categ_unit",""
"__setup__.mrp_bom_2939","__setup__.product_template_1526","1.0","","true","normal","base.main_company","__setup__.mrp_bom_2934","product.product_uom_categ_unit",""
"__setup__.mrp_bom_2940","__setup__.product_template_1527","1.0","","true","normal","base.main_company","__setup__.mrp_bom_2934","product.product_uom_categ_unit",""
"__setup__.mrp_bom_2941","__setup__.product_template_1600","1.0","","true","normal","base.main_company","","product.product_uom_categ_unit","24"
"__setup__.mrp_bom_2942","__setup__.product_template_1528","2.0","","true","normal","base.main_company","__setup__.mrp_bom_2941","product.product_uom_categ_unit",""
"__setup__.mrp_bom_2943","__setup__.product_template_1601","1.0","","true","normal","base.main_company","","product.product_uom_categ_unit","0"
"__setup__.mrp_bom_2944","__setup__.product_template_1556","10.0","","true","normal","base.main_company","__setup__.mrp_bom_2943","product.product_uom_categ_unit",""
"__setup__.mrp_bom_2945","__setup__.product_template_1602","1.0","","true","normal","base.main_company","","product.product_uom_categ_unit","0"
"__setup__.mrp_bom_2946","__setup__.product_template_1492","1.0","","true","normal","base.main_company","__setup__.mrp_bom_2945","product.product_uom_categ_unit",""
"__setup__.mrp_bom_2947","__setup__.product_template_1603","1.0","","true","normal","base.main_company","","product.product_uom_categ_unit","0"
"__setup__.mrp_bom_2949","__setup__.product_template_1604","1.0","","true","normal","base.main_company","","product.product_uom_categ_unit","0"
"__setup__.mrp_bom_2951","__setup__.product_template_1605","1.0","","true","normal","base.main_company","","product.product_uom_categ_unit","0"
"__setup__.mrp_bom_2953","__setup__.product_template_1606","1.0","","true","normal","base.main_company","","product.product_uom_categ_unit","0"
"__setup__.mrp_bom_2954","__setup__.product_template_1363","1.0","","true","normal","base.main_company","__setup__.mrp_bom_2953","product.product_uom_categ_unit",""
"__setup__.mrp_bom_2955","__setup__.product_template_1364","1.0","","true","normal","base.main_company","__setup__.mrp_bom_2953","product.product_uom_categ_unit",""
"__setup__.mrp_bom_2956","__setup__.product_template_1628","1.0","","true","normal","base.main_company","","product.product_uom_categ_unit","0"
"__setup__.mrp_bom_2957","__setup__.product_template_1514","1.0","","true","normal","base.main_company","__setup__.mrp_bom_2956","product.product_uom_categ_unit",""
"__setup__.mrp_bom_2964","__setup__.product_template_451","1.0","","true","normal","base.main_company","__setup__.mrp_bom_2956","product.product_uom_categ_unit",""
"__setup__.mrp_bom_2965","__setup__.product_template_1370","1.0","","true","normal","base.main_company","__setup__.mrp_bom_2956","product.product_uom_categ_unit",""
"__setup__.mrp_bom_2967","__setup__.product_template_1622","1.0","","true","normal","__setup__.company_mte","","product.product_uom_categ_unit","0"
"__setup__.mrp_bom_2968","__setup__.product_template_1396","1.0","","true","normal","__setup__.company_mte","__setup__.mrp_bom_2967","product.product_uom_categ_unit",""
"__setup__.mrp_bom_2969","__setup__.product_template_1390","1.0","","true","normal","__setup__.company_mte","__setup__.mrp_bom_2967","product.product_uom_categ_unit",""
"__setup__.mrp_bom_2970","__setup__.product_template_1391","1.0","","true","normal","__setup__.company_mte","__setup__.mrp_bom_2967","product.product_uom_categ_unit",""
"__setup__.mrp_bom_2971","__setup__.product_template_1580","1.0","","true","normal","__setup__.company_mte","","product.product_uom_categ_unit","0"
"__setup__.mrp_bom_2972","__setup__.product_template_1521","1.0","","true","normal","__setup__.company_mte","__setup__.mrp_bom_2971","product.product_uom_categ_unit",""
"__setup__.mrp_bom_2973","__setup__.product_template_1310","1.0","","true","normal","__setup__.company_mte","__setup__.mrp_bom_2971","product.product_uom_categ_unit",""
"__setup__.mrp_bom_2975","__setup__.product_template_1631","1.0","","true","normal","base.main_company","","product.product_uom_categ_unit","0"
"__setup__.mrp_bom_2976","__setup__.product_template_1614","1.0","","true","normal","base.main_company","__setup__.mrp_bom_2975","product.product_uom_categ_unit",""
"__setup__.mrp_bom_2977","__setup__.product_template_258","1.0","","true","normal","base.main_company","__setup__.mrp_bom_2975","product.product_uom_categ_unit",""
"__setup__.mrp_bom_2987","__setup__.product_template_1629","1.0","","true","normal","base.main_company","","product.product_uom_categ_unit","0"
"__setup__.mrp_bom_2988","__setup__.product_template_1628","1.0","","true","normal","base.main_company","__setup__.mrp_bom_2987","product.product_uom_categ_unit",""
"__setup__.mrp_bom_2999","__setup__.product_template_1638","1.0","","true","normal","base.main_company","__setup__.mrp_bom_2987","product.product_uom_categ_unit",""
"__setup__.mrp_bom_3000","__setup__.product_template_1637","1.0","","true","normal","base.main_company","__setup__.mrp_bom_2987","product.product_uom_categ_unit",""
"__setup__.mrp_bom_3001","__setup__.product_template_1045","6.0","","true","normal","base.main_company","__setup__.mrp_bom_2987","product.product_uom_categ_unit",""
"__setup__.mrp_bom_3003","__setup__.product_template_1528","1.0","","true","normal","base.main_company","__setup__.mrp_bom_2987","product.product_uom_categ_unit",""
"__setup__.mrp_bom_3004","__setup__.product_template_1556","2.0","","true","normal","base.main_company","__setup__.mrp_bom_2987","product.product_uom_categ_unit",""
"__setup__.mrp_bom_3005","__setup__.product_template_584","2.0","","true","normal","base.main_company","__setup__.mrp_bom_2987","product.product_uom_categ_unit",""
"__setup__.mrp_bom_3006","__setup__.product_template_1636","1.0","","true","normal","base.main_company","__setup__.mrp_bom_2987","product.product_uom_categ_unit",""
"__setup__.mrp_bom_3011","__setup__.product_template_1639","1.0","","true","normal","base.main_company","","product.product_uom_categ_unit","46"
"__setup__.mrp_bom_3012","__setup__.product_template_259","1.0","","true","normal","base.main_company","__setup__.mrp_bom_3011","product.product_uom_categ_unit",""
"__setup__.mrp_bom_3013","__setup__.product_template_845","1.0","","true","normal","base.main_company","__setup__.mrp_bom_2713","product.product_uom_categ_unit",""
"__setup__.mrp_bom_3032","__setup__.product_template_1646","1.0","","true","normal","base.main_company","","product.product_uom_categ_unit","0"
"__setup__.mrp_bom_3033","__setup__.product_template_1578","1.0","","true","normal","base.main_company","__setup__.mrp_bom_3032","product.product_uom_categ_unit",""
"__setup__.mrp_bom_3034","__setup__.product_template_1240","1.0","","true","normal","base.main_company","__setup__.mrp_bom_3032","product.product_uom_categ_unit",""
"__setup__.mrp_bom_3035","__setup__.product_template_270","1.0","","true","normal","base.main_company","__setup__.mrp_bom_3032","product.product_uom_categ_unit",""
"__setup__.mrp_bom_3036","__setup__.product_template_301","1.0","","true","normal","base.main_company","__setup__.mrp_bom_2975","product.product_uom_categ_unit",""
"__setup__.mrp_bom_3037","__setup__.product_template_1648","1.0","","true","normal","base.main_company","","product.product_uom_categ_unit","0"
