"id","company_id/id","fields_id/id","name","type","value_reference","res_id/id"
"sc.account_properties_ex1_381","base.main_company","account.field_product_template_property_account_expense_id","property_account_expense_id","Many2One","__setup__.account_account_1194","__setup__.product_template_381"
"sc.account_properties_ex2_381","__setup__.company_inc","account.field_product_template_property_account_expense_id","property_account_expense_id","Many2One","__setup__.account_account_2085","__setup__.product_template_381"
"sc.account_properties_ex1_382","base.main_company","account.field_product_template_property_account_expense_id","property_account_expense_id","Many2One","__setup__.account_account_1534","__setup__.product_template_382"
"sc.account_properties_ex1_383","base.main_company","account.field_product_template_property_account_expense_id","property_account_expense_id","Many2One","__setup__.account_account_721","__setup__.product_template_383"
"sc.account_properties_ex1_384","base.main_company","account.field_product_template_property_account_expense_id","property_account_expense_id","Many2One","__setup__.account_account_721","__setup__.product_template_384"
"sc.account_properties_ex1_385","base.main_company","account.field_product_template_property_account_expense_id","property_account_expense_id","Many2One","__setup__.account_account_721","__setup__.product_template_385"
"sc.account_properties_ex1_386","base.main_company","account.field_product_template_property_account_expense_id","property_account_expense_id","Many2One","__setup__.account_account_170","__setup__.product_template_386"
"sc.account_properties_ex2_386","__setup__.company_inc","account.field_product_template_property_account_expense_id","property_account_expense_id","Many2One","__setup__.account_account_1991","__setup__.product_template_386"
"sc.account_properties_ex1_387","base.main_company","account.field_product_template_property_account_expense_id","property_account_expense_id","Many2One","__setup__.account_account_170","__setup__.product_template_387"
"sc.account_properties_ex2_387","__setup__.company_inc","account.field_product_template_property_account_expense_id","property_account_expense_id","Many2One","__setup__.account_account_1991","__setup__.product_template_387"
"sc.account_properties_ex1_388","base.main_company","account.field_product_template_property_account_expense_id","property_account_expense_id","Many2One","__setup__.account_account_170","__setup__.product_template_388"
"sc.account_properties_ex2_388","__setup__.company_inc","account.field_product_template_property_account_expense_id","property_account_expense_id","Many2One","__setup__.account_account_1991","__setup__.product_template_388"
"sc.account_properties_ex1_389","base.main_company","account.field_product_template_property_account_expense_id","property_account_expense_id","Many2One","__setup__.account_account_1538","__setup__.product_template_389"
"sc.account_properties_ex1_390","base.main_company","account.field_product_template_property_account_expense_id","property_account_expense_id","Many2One","__setup__.account_account_1538","__setup__.product_template_390"
"sc.account_properties_ex1_391","base.main_company","account.field_product_template_property_account_expense_id","property_account_expense_id","Many2One","__setup__.account_account_1538","__setup__.product_template_391"
"sc.account_properties_ex1_392","base.main_company","account.field_product_template_property_account_expense_id","property_account_expense_id","Many2One","__setup__.account_account_1537","__setup__.product_template_392"
"sc.account_properties_ex2_392","__setup__.company_inc","account.field_product_template_property_account_expense_id","property_account_expense_id","Many2One","__setup__.account_account_2063","__setup__.product_template_392"
"sc.account_properties_ex1_393","base.main_company","account.field_product_template_property_account_expense_id","property_account_expense_id","Many2One","__setup__.account_account_1537","__setup__.product_template_393"
"sc.account_properties_ex2_393","__setup__.company_inc","account.field_product_template_property_account_expense_id","property_account_expense_id","Many2One","__setup__.account_account_2063","__setup__.product_template_393"
"sc.account_properties_ex1_394","base.main_company","account.field_product_template_property_account_expense_id","property_account_expense_id","Many2One","__setup__.account_account_1537","__setup__.product_template_394"
"sc.account_properties_ex2_394","__setup__.company_inc","account.field_product_template_property_account_expense_id","property_account_expense_id","Many2One","__setup__.account_account_2063","__setup__.product_template_394"
"sc.account_properties_ex1_396","base.main_company","account.field_product_template_property_account_expense_id","property_account_expense_id","Many2One","__setup__.account_account_1606","__setup__.product_template_396"
"sc.account_properties_ex1_397","base.main_company","account.field_product_template_property_account_expense_id","property_account_expense_id","Many2One","__setup__.account_account_170","__setup__.product_template_397"
"sc.account_properties_ex2_397","__setup__.company_inc","account.field_product_template_property_account_expense_id","property_account_expense_id","Many2One","__setup__.account_account_1991","__setup__.product_template_397"
"sc.account_properties_ex1_399","base.main_company","account.field_product_template_property_account_expense_id","property_account_expense_id","Many2One","__setup__.account_account_1537","__setup__.product_template_399"
"sc.account_properties_ex1_400","base.main_company","account.field_product_template_property_account_expense_id","property_account_expense_id","Many2One","__setup__.account_account_1752","__setup__.product_template_400"
"sc.account_properties_ex2_400","__setup__.company_inc","account.field_product_template_property_account_expense_id","property_account_expense_id","Many2One","__setup__.account_account_2152","__setup__.product_template_400"
"sc.account_properties_ex1_401","base.main_company","account.field_product_template_property_account_expense_id","property_account_expense_id","Many2One","__setup__.account_account_1086","__setup__.product_template_401"
"sc.account_properties_ex2_401","__setup__.company_inc","account.field_product_template_property_account_expense_id","property_account_expense_id","Many2One","__setup__.account_account_1910","__setup__.product_template_401"
"sc.account_properties_ex1_402","base.main_company","account.field_product_template_property_account_expense_id","property_account_expense_id","Many2One","__setup__.account_account_1086","__setup__.product_template_402"
"sc.account_properties_ex2_402","__setup__.company_inc","account.field_product_template_property_account_expense_id","property_account_expense_id","Many2One","__setup__.account_account_1910","__setup__.product_template_402"
"sc.account_properties_ex1_403","base.main_company","account.field_product_template_property_account_expense_id","property_account_expense_id","Many2One","__setup__.account_account_1534","__setup__.product_template_403"
"sc.account_properties_ex2_403","__setup__.company_inc","account.field_product_template_property_account_expense_id","property_account_expense_id","Many2One","__setup__.account_account_2000","__setup__.product_template_403"
