"id","company_id/id","name","origin","partner_id/id","date_order","pricelist_id/id","incoterm/id","user_id/id","confirmation_date","client_order_ref","state"
"__setup__.sale_order_7218","base.main_company","Q201701105800","","__setup__.res_partner_6882","2017-01-10","product.list0","stock.incoterm_DAP","__setup__.res_users_77","","","draft"
"__setup__.sale_order_7683","base.main_company","Q201703076128","","__setup__.res_partner_7036","2017-03-07","product.list0","stock.incoterm_EXW","__setup__.res_users_52","","","draft"
"__setup__.sale_order_7623","base.main_company","Q201703016094","","__setup__.res_partner_1021","2017-03-01","product.list0","stock.incoterm_DAP","__setup__.res_users_53","","I-ORD170277","draft"
"__setup__.sale_order_7720","__setup__.company_inc","Q20170309886","","__setup__.res_partner_1200","2017-03-09","product.list0","stock.incoterm_EXW","__setup__.res_users_142","2017-03-09","PO7660","sale"
"__setup__.sale_order_7217","base.main_company","Q201701105799","","__setup__.res_partner_1021","2017-01-10","product.list0","stock.incoterm_DAP","__setup__.res_users_53","2017-01-10","I-ORD170030","done"
"__setup__.sale_order_7354","base.main_company","Q201701305905","","__setup__.res_partner_6360","2017-01-30","product.list0","stock.incoterm_EXW","__setup__.res_users_53","2017-01-30","sF_20170130_Heini","done"
"__setup__.sale_order_7441","__setup__.company_inc","Q20170207776","","__setup__.res_partner_1200","2017-02-07","product.list0","stock.incoterm_EXW","__setup__.res_users_142","2017-02-08","PO7347","done"
"__setup__.sale_order_9302","base.main_company","Q201709057303","","__setup__.res_partner_10","2017-09-05","product.list0","stock.incoterm_DAP","__setup__.res_users_192","2017-09-20","","done"
"__setup__.sale_order_7496","base.main_company","Q201702146001","","__setup__.res_partner_3394","2017-02-14","product.list0","stock.incoterm_DAP","__setup__.res_users_52","","","draft"
"__setup__.sale_order_9051","__setup__.company_inc","Q201708031358","","__setup__.res_partner_3335","2017-08-03","product.list0","stock.incoterm_EXW","__setup__.res_users_131","2017-08-03","046746","sale"
"__setup__.sale_order_7839","base.main_company","Q201703216249","","__setup__.res_partner_196","2017-03-21","product.list0","stock.incoterm_DAP","__setup__.res_users_16","2017-03-22","27909","done"
"__setup__.sale_order_8842","__setup__.company_inc","Q201707061282","","__setup__.res_partner_7186","2017-07-06","product.list0","stock.incoterm_DAP","__setup__.res_users_131","","JMAC QOUTE","draft"
"__setup__.sale_order_7655","base.main_company","Q201703036111","","__setup__.res_partner_3368","2017-03-03","product.list0","stock.incoterm_DAP","__setup__.res_users_53","2017-03-06","","done"
"__setup__.sale_order_7353","base.main_company","Q201701305904","","__setup__.res_partner_6360","2017-01-30","product.list0","stock.incoterm_EXW","__setup__.res_users_53","2017-01-30","sF_20170130_Johan","done"
"__setup__.sale_order_7503","base.main_company","Q201702156007","","__setup__.res_partner_1163","2017-02-15","product.list0","stock.incoterm_DAP","__setup__.res_users_53","2017-03-07","","done"
"__setup__.sale_order_7522","base.main_company","Q201702166024","","__setup__.res_partner_5757","2017-02-16","product.list0","stock.incoterm_EXW","__setup__.res_users_53","2017-02-16","","done"
"__setup__.sale_order_8205","__setup__.company_inc","Q201704271051","","__setup__.res_partner_3335","2017-04-27","product.list0","stock.incoterm_EXW","__setup__.res_users_131","2017-04-27","025627","done"
"__setup__.sale_order_7157","base.main_company","Q201701035760","","__setup__.res_partner_601","2017-01-03","product.list0","stock.incoterm_DAP","__setup__.res_users_77","2017-01-05","","sale"
"__setup__.sale_order_7664","base.main_company","Q201703036117","","__setup__.res_partner_6970","2017-03-03","product.list0","stock.incoterm_DAP","__setup__.res_users_134","2017-03-13","SFLY-01-2017","done"
"__setup__.sale_order_7413","base.main_company","Q201702065945","","__setup__.res_partner_6959","2017-02-06","product.list0","stock.incoterm_DAP","__setup__.res_users_16","","email","draft"
"__setup__.sale_order_7185","base.main_company","Q201701055780","","__setup__.res_partner_601","2017-01-05","product.list0","stock.incoterm_DAP","__setup__.res_users_77","2017-01-05","2361","done"
"__setup__.sale_order_7838","base.main_company","Q201703216248","","__setup__.res_partner_7069","2017-03-21","product.list0","stock.incoterm_DAP","__setup__.res_users_77","","","draft"
"__setup__.sale_order_8684","base.main_company","Q201706216849","","__setup__.res_partner_6360","2017-06-21","product.list0","stock.incoterm_DDP","__setup__.res_users_53","2017-06-22","sF_20170620_hepia","done"
"__setup__.sale_order_8327","base.main_company","Q201705106593","","__setup__.res_partner_5745","2017-05-10","product.list0","stock.incoterm_DAP","__setup__.res_users_77","2017-05-13","C-17-0039","done"
"__setup__.sale_order_7152","base.main_company","Q201701035754","","__setup__.res_partner_3219","2017-01-03","product.list0","stock.incoterm_EXW","__setup__.res_users_53","2017-01-03","PO00760","sale"
"__setup__.sale_order_6645","__setup__.company_inc","Q20161025517","","__setup__.res_partner_6667","2017-01-17","product.list0","stock.incoterm_DAP","__setup__.res_users_142","2017-01-23","P17UBAAZ","sale"
"__setup__.sale_order_7744","base.main_company","Q201703106175","","__setup__.res_partner_6449","2017-03-10","product.list0","stock.incoterm_EXW","__setup__.res_users_77","2017-03-10","","done"
"__setup__.sale_order_7396","__setup__.company_inc","Q20170202761","","__setup__.res_partner_3149","2017-02-02","product.list0","stock.incoterm_EXW","__setup__.res_users_142","2017-02-02","08303","done"
"__setup__.sale_order_7587","base.main_company","Q201702246067","","__setup__.res_partner_1021","2017-02-24","product.list0","stock.incoterm_EXW","__setup__.res_users_53","2017-02-24","I-ORD170256","done"
"__setup__.sale_order_7153","base.main_company","Q201701035755","","__setup__.res_partner_1021","2017-01-03","product.list0","stock.incoterm_DAP","__setup__.res_users_53","2017-01-03","I-ORD161535","sale"
"__setup__.sale_order_7727","base.main_company","Q201703096159","","__setup__.res_partner_1021","2017-03-09","product.list0","stock.incoterm_EXW","__setup__.res_users_53","2017-03-09","","done"
"__setup__.sale_order_9356","__setup__.company_inc","Q201709081449","","__setup__.res_partner_6971","2017-09-08","product.list0","stock.incoterm_DAP","__setup__.res_users_142","","","draft"
"__setup__.sale_order_7253","base.main_company","Q201701165822","","__setup__.res_partner_3219","2017-01-16","product.list0","stock.incoterm_DAP","__setup__.res_users_53","2017-01-16","PO00772","sale"
"__setup__.sale_order_7314","base.main_company","Q201701245871","","__setup__.res_partner_2637","2017-01-24","product.list0","stock.incoterm_DAP","__setup__.res_users_53","2017-01-31","","done"
"__setup__.sale_order_8476","base.main_company","Q201705296697","","__setup__.res_partner_6360","2017-05-29","product.list0","stock.incoterm_DDP","__setup__.res_users_53","2017-05-31","20170529_sF_Trigonet","done"
"__setup__.sale_order_7497","base.main_company","Q201702146002","","__setup__.res_partner_5805","2017-02-14","product.list0","stock.incoterm_DAP","__setup__.res_users_53","2017-02-17","","done"
"__setup__.sale_order_8299","base.main_company","Q201705096573","","__setup__.res_partner_7202","2017-05-09","product.list0","stock.incoterm_EXW","__setup__.res_users_52","2017-05-30","","done"
"__setup__.sale_order_8727","base.main_company","Q201706266874","","__setup__.res_partner_7038","2017-06-26","product.list0","stock.incoterm_EXW","__setup__.res_users_53","2017-06-26","","done"
"__setup__.sale_order_8801","base.main_company","Q201706306930","","__setup__.res_partner_6970","2017-06-30","product.list0","","__setup__.res_users_134","2017-06-30","#16","done"
"__setup__.sale_order_7274","__setup__.company_inc","Q20170118713","","__setup__.res_partner_3970","2017-01-18","product.list0","stock.incoterm_EXW","__setup__.res_users_142","2017-01-18","0100064415","sale"
"__setup__.sale_order_7296","__setup__.company_inc","Q20170120724","","__setup__.res_partner_3970","2017-01-20","product.list0","stock.incoterm_EXW","__setup__.res_users_142","2017-01-24","0100064431","sale"
"__setup__.sale_order_7609","base.main_company","Q201702286081","","__setup__.res_partner_6360","2017-02-28","product.list0","stock.incoterm_EXW","__setup__.res_users_53","2017-02-28","sF_20170228_Flury","done"
"__setup__.sale_order_8022","__setup__.company_inc","Q20170407982","","__setup__.res_partner_3335","2017-04-07","product.list0","stock.incoterm_EXW","__setup__.res_users_131","2017-04-07","WG64204","done"
"__setup__.sale_order_7590","__setup__.company_inc","Q20170224831","","__setup__.res_partner_3335","2017-02-24","product.list0","stock.incoterm_EXW","__setup__.res_users_131","2017-02-24","WG62897","done"
"__setup__.sale_order_8808","base.main_company","Q201706306936","","__setup__.res_partner_1162","2017-06-30","product.list0","","__setup__.res_users_134","2017-06-30","#22-2017","sale"
"__setup__.sale_order_7313","__setup__.company_inc","Q20170124727","","__setup__.res_partner_1064","2017-01-23","product.list0","stock.incoterm_EXW","__setup__.res_users_131","2017-01-24","21071","sale"
"__setup__.sale_order_7742","base.main_company","Q201703106173","","__setup__.res_partner_5763","2017-03-10","product.list0","stock.incoterm_EXW","__setup__.res_users_52","2017-03-17","4276-09.03.2017","done"
"__setup__.sale_order_7538","base.main_company","Q201702206035","","__setup__.res_partner_3219","2017-02-20","product.list0","stock.incoterm_EXW","__setup__.res_users_53","2017-02-20","PO00789","sale"
"__setup__.sale_order_7466","__setup__.company_inc","Q20170210786","","__setup__.res_partner_3335","2017-02-09","product.list0","stock.incoterm_EXW","__setup__.res_users_131","2017-02-09","003718TT","sale"
"__setup__.sale_order_7193","__setup__.company_inc","Q20170105684","","__setup__.res_partner_6583","2017-01-05","product.list0","stock.incoterm_EXW","__setup__.res_users_131","2017-01-06","9361-P","sale"
"__setup__.sale_order_8677","__setup__.company_inc","Q201706201225","","__setup__.res_partner_1224","2017-06-20","product.list0","stock.incoterm_EXW","__setup__.res_users_131","2017-06-20","548","sale"
"__setup__.sale_order_7893","base.main_company","Q201703276291","","__setup__.res_partner_196","2017-03-27","product.list0","stock.incoterm_FCA","__setup__.res_users_16","2017-03-27","27914","sale"
"__setup__.sale_order_7356","__setup__.company_inc","Q20170130742","","__setup__.res_partner_3970","2017-01-30","product.list0","stock.incoterm_EXW","__setup__.res_users_142","2017-01-30","0400007784","done"
"__setup__.sale_order_7550","__setup__.company_inc","Q20170220812","","__setup__.res_partner_3335","2017-02-20","product.list0","stock.incoterm_EXW","__setup__.res_users_131","2017-02-24","WG62789","done"
"__setup__.sale_order_8563","__setup__.company_inc","Q201706071180","","__setup__.res_partner_5","2017-06-07","product.list0","stock.incoterm_EXW","__setup__.res_users_131","2017-06-08","366","sale"
"__setup__.sale_order_7592","__setup__.company_inc","Q20170224833","","__setup__.res_partner_3335","2017-02-24","product.list0","stock.incoterm_EXW","__setup__.res_users_131","2017-02-24","WG62985","done"
"__setup__.sale_order_7631","base.main_company","Q201703016100","","__setup__.res_partner_262","2017-03-01","product.list0","","__setup__.res_users_134","2017-03-02","SFLY-AG-003-2017","done"
"__setup__.sale_order_7817","base.main_company","Q201703176232","","__setup__.res_partner_5763","2017-03-17","product.list0","stock.incoterm_EXW","__setup__.res_users_52","2017-03-22","2017-03-17","done"
"__setup__.sale_order_7524","base.main_company","Q201702166026","","__setup__.res_partner_6427","2017-02-16","product.list0","stock.incoterm_DAP","__setup__.res_users_52","2017-02-16","","done"
"__setup__.sale_order_7208","base.main_company","Q201701095795","","__setup__.res_partner_2689","2017-01-09","product.list0","stock.incoterm_DAP","__setup__.res_users_77","2017-01-09","0497","sale"
"__setup__.sale_order_7235","base.main_company","Q201701125813","","__setup__.res_partner_6889","2017-01-12","product.list0","","__setup__.res_users_16","","","draft"
"__setup__.sale_order_8150","__setup__.company_inc","Q201704201026","","__setup__.res_partner_7152","2017-04-20","product.list0","stock.incoterm_DAP","__setup__.res_users_142","","","draft"
"__setup__.sale_order_8494","base.main_company","Q201705306713","","__setup__.res_partner_2649","2017-05-30","product.list0","stock.incoterm_FCA","__setup__.res_users_53","2017-05-31","2379","done"
"__setup__.sale_order_7511","base.main_company","Q201702156017","","__setup__.res_partner_6274","2017-02-15","product.list0","stock.incoterm_EXW","__setup__.res_users_52","2017-02-15","","done"
"__setup__.sale_order_7196","__setup__.company_inc","Q20170106686","","__setup__.res_partner_1200","2017-01-06","product.list0","stock.incoterm_EXW","__setup__.res_users_142","2017-01-06","6985","done"
"__setup__.sale_order_7624","base.main_company","Q201703016095","","__setup__.res_partner_6875","2017-03-01","product.list0","stock.incoterm_DAP","__setup__.res_users_77","2017-03-08","","done"
"__setup__.sale_order_7236","base.main_company","Q201701125814","","__setup__.res_partner_3","2017-01-12","product.list0","","__setup__.res_users_52","","","draft"
"__setup__.sale_order_7429","base.main_company","Q201702075961","","__setup__.res_partner_6817","2017-02-07","product.list0","stock.incoterm_DAP","__setup__.res_users_52","2017-02-10","","done"
"__setup__.sale_order_7358","__setup__.company_inc","Q20170130743","","__setup__.res_partner_3970","2017-01-30","product.list0","stock.incoterm_EXW","__setup__.res_users_142","2017-01-30","0100064464","done"
"__setup__.sale_order_7440","__setup__.company_inc","Q20170207775","","__setup__.res_partner_1200","2017-02-07","product.list0","stock.incoterm_EXW","__setup__.res_users_142","2017-02-07","PO7336","sale"
"__setup__.sale_order_7501","base.main_company","Q201702146005","","__setup__.res_partner_91","2017-02-14","product.list0","stock.incoterm_EXW","__setup__.res_users_134","2017-02-14","SFLY-003-2017","sale"
